timestamp,text,like_count,reply_count,author,trailer_id,sentiment_score,datetime,used_for_model,used_for_visualization
2016-02-14T21:44:27,I CAN'T WAIT,1,0,darknessplague,Gvq6cMtT5nA,0.0,2016-02-14 21:44:27,True,True
2016-02-14T22:00:05,*watches 96.5 times in a row,3,0,anna heitzman,Gvq6cMtT5nA,0.0,2016-02-14 22:00:05,True,True
2016-02-14T22:04:19,DOES ANYONE KNOW WHAT SONG THEY USE IN THIS TRAILER?,0,2,Nikki Love,Gvq6cMtT5nA,0.0,2016-02-14 22:04:19,True,True
2016-02-14T22:05:31,Lel This dont looks like history in book. Eh fil adaptation is always worst than books...,3,1,OstrzeWTłumie,Gvq6cMtT5nA,-1.0,2016-02-14 22:05:31,True,True
2016-02-14T22:12:07,ill be surprised if this even gets 20% on rotten tomatoes.,0,36,Ronald Raygun,Gvq6cMtT5nA,-0.2,2016-02-14 22:12:07,True,True
2016-02-14T22:12:39,"I have, though on the lowest degree, self respect so i won't be seeing this",0,6,Ronald Raygun,Gvq6cMtT5nA,0.0,2016-02-14 22:12:39,True,True
2016-02-14T22:20:55,Does anybody know their snap chat,1,0,Kenna Kiefer,Gvq6cMtT5nA,0.0,2016-02-14 22:20:55,True,True
2016-02-14T22:38:22,Why can't I breathe 😰 can't wait,1,0,Maddie Marsden,Gvq6cMtT5nA,0.0,2016-02-14 22:38:22,True,True
2016-02-14T22:50:36,Now this is more like the book!,2,0,Justin Bocci,Gvq6cMtT5nA,0.625,2016-02-14 22:50:36,True,True
2016-02-14T22:54:17,IM SO EXCITED!,1,0,Cute,Gvq6cMtT5nA,0.46875,2016-02-14 22:54:17,True,True
2016-02-14T22:59:21,nadie de México a visto este tráiler ??😱,0,0,Viviana Flores,Gvq6cMtT5nA,0.0,2016-02-14 22:59:21,True,True
2016-02-14T23:06:57,sea of voices - porter robinson allegiant's soundtrack,53,6,gonzalo gutierrez,Gvq6cMtT5nA,0.0,2016-02-14 23:06:57,True,True
2016-02-14T23:16:19,EPIC AS FUCK. 1 Month to go to #Allegiant !!,8,0,Tom Wolverine,Gvq6cMtT5nA,-0.2625,2016-02-14 23:16:19,True,True
2016-02-14T23:35:03,yes!!!!!!!!! PORTER ROBINSON YES!!!!!!!!!!!! xD,3,0,Angel Mario,Gvq6cMtT5nA,0.0,2016-02-14 23:35:03,True,True
2016-02-14T23:43:24,"Check us out here!! thanks a bunch, not trying to beg!",0,0,OhSoDelicious,Gvq6cMtT5nA,0.25,2016-02-14 23:43:24,True,True
2016-02-14T23:46:11,I'll just read the book again...,0,0,Shazon Lothan,Gvq6cMtT5nA,0.0,2016-02-14 23:46:11,True,True
2016-02-14T23:48:54,It looks so gooood,1,0,Jordyn McTavish,Gvq6cMtT5nA,0.0,2016-02-14 23:48:54,True,True
2016-02-14T23:49:05,why tell us four isnt divergent that was a major plot twist in the book,1,0,kulsoom mohammad,Gvq6cMtT5nA,0.0625,2016-02-14 23:49:05,True,True
2016-02-14T23:49:46,I am hoping M83 recorded another track for this installment,30,7,no name,Gvq6cMtT5nA,0.0,2016-02-14 23:49:46,True,True
2016-02-14T23:50:48,"*Some Partial Nudity, from who?",0,0,Axel Gomez,Gvq6cMtT5nA,-0.1,2016-02-14 23:50:48,True,True
2016-02-15T00:08:19,OMFG THIS LOOKS AMAZING HOLY COW,1,0,Bella Patten,Gvq6cMtT5nA,0.2333333333333334,2016-02-15 00:08:19,True,True
2016-02-15T00:33:56,"""You are the only one worth saving."" She is the the only one who dies in the end...",0,4,Khushi Rochwani,Gvq6cMtT5nA,0.09999999999999999,2016-02-15 00:33:56,True,True
2016-02-15T00:38:07,This was the best trailer by far. I'm glad they are including the GP and GD storyline. It's a big struggle.,1,0,Books with Aly,Gvq6cMtT5nA,0.4,2016-02-15 00:38:07,True,True
2016-02-15T01:05:06,"This film series is ironic,Tris was the enemy to Erudite and ally to the impure. Now she's the ally to the Bureau of Genetic Welfare and enemy of the impure.",2,2,DylanJ7,Gvq6cMtT5nA,0.1,2016-02-15 01:05:06,True,True
2016-02-15T01:48:56,"""we have to make a stand"" shouldnt it be ""we need to take a stand""?",0,1,Sarah Motionless,Gvq6cMtT5nA,0.0,2016-02-15 01:48:56,True,True
2016-02-15T02:07:15,"God, I feel sorry for Theo James and Shailene Woodley. This doesn't make any sense to me...",0,0,*fire & ice*,Gvq6cMtT5nA,-0.5,2016-02-15 02:07:15,True,True
2016-02-15T02:12:38,So far the best Allegaint trailer. A mix of things in the book and new and interesting material.,2,0,Katie C,Gvq6cMtT5nA,0.4340909090909091,2016-02-15 02:12:38,True,True
2016-02-15T02:28:00,Can't wait!,2,0,Rodrigo Neves,Gvq6cMtT5nA,0.0,2016-02-15 02:28:00,True,True
2016-02-15T02:30:12,"""You're genetically pure. The rest are damaged."" No.",1,0,Izzy Squizzy,Gvq6cMtT5nA,0.21428571428571427,2016-02-15 02:30:12,True,True
2016-02-15T02:31:00,THE TRAILER IS AMAZING. I CAN'T WAIT FOR THE PREMIERE,3,0,Maria Jesús Morillo,Gvq6cMtT5nA,0.6000000000000001,2016-02-15 02:31:00,True,True
2016-02-15T02:55:48,Oh my god oh my go oh my god il dying im dyyyyying😍😍😍😍,1,0,Rahaf labban,Gvq6cMtT5nA,0.0,2016-02-15 02:55:48,True,True
2016-02-15T03:40:13,"OMG! I'm screaming right now😂😂😂, This is really going to be amazing....❤ Can't wait for be in the cinema😏😏😏😢😢😢",2,0,Hermione Prior,Gvq6cMtT5nA,0.24285714285714285,2016-02-15 03:40:13,True,True
2016-02-15T03:42:31,What. The. Fuck. Is. This. Shit.   What?,4,1,joylyn,Gvq6cMtT5nA,-0.30000000000000004,2016-02-15 03:42:31,True,True
2016-02-15T03:58:03,THIS IS THE MOST BEAUTIFUL TRAILER IN THE HISTORY OF TRAILERS!!!! ALLEGIANT LOOKS SO EPIC AND ROMANTIC AND BADASS AND GENETICALLY PURE GENETICALLY DAMAGED FROM THE BOOKS! Haha everyone was hating that it wasn't anything like the book but GUESS WHAT! It follows the book! And this movie looks so amazing LIKE SO AMAZING! Any doubt I had was washed away from this trailer! I'm SO excited for the movie I can't wait! Looks incredible!,3,0,Broken Factions,Gvq6cMtT5nA,0.5186607142857144,2016-02-15 03:58:03,True,True
2016-02-15T04:01:18,IM SO READY FOR THIS.,1,0,Sincerely Me,Gvq6cMtT5nA,0.2,2016-02-15 04:01:18,True,True
2016-02-15T04:15:34,"OMG IT JUST HIT ME!!! I FINALLY REALIZED WHY THE MOVIE IS SO DIFFERENT FROM THE BOOK!!! VERONICA ROTH WANTED TO RUIN US EVEN MORE BY CHANGING IT UP, SHE KNOWS WE'RE WEAK AND IS DOING EVERYTHING SHE CAN TO MAKE US SUFFER. FUCK YOU!!!  - On the side note I really did love the books, they are my life.  -",0,0,Art P3rry,Gvq6cMtT5nA,0.006250000000000001,2016-02-15 04:15:34,True,True
2016-02-15T04:23:56,Who's ready for an emotional rollercoaster?,176,38,Hannah Homoky,Gvq6cMtT5nA,0.1,2016-02-15 04:23:56,True,True
2016-02-15T04:26:34,This movie is gonna make me cry,1,0,Millie James,Gvq6cMtT5nA,0.0,2016-02-15 04:26:34,True,True
2016-02-15T04:40:21,Omg I loved Baby Allegiant will be awesome I know,2,2,Magic 88,Gvq6cMtT5nA,0.85,2016-02-15 04:40:21,True,True
2016-02-15T05:20:24,Holy fuck I have just seen the reasons us human are here to make the level of art this perfection is there any other reason I think not,1,0,Sarah O'Dwyer,Gvq6cMtT5nA,-0.17500000000000002,2016-02-15 05:20:24,True,True
2016-02-15T06:24:29,is the guy at 0:23 wally west from the flash?,1,0,Maggie Mix,Gvq6cMtT5nA,0.0,2016-02-15 06:24:29,True,True
